AuditID,DDegree,HDDegree,IsLockedPilotDegree,RouteID,SubsetID,ProjectedScale,PilotLikeEnergyFractionOfK2,LockedK2Changed,ScaleFitAllowed,MeasurementValidationAllowed,ClaimBoundary
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,-0.4803094177234202,0.6708348898307157,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,-0.4865235592816288,0.6924724636194465,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.4882252468641207,0.2501873576757367,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,-0.4992586283327921,0.6730416878594455,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,-0.4901962065354489,0.6957629251378626,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,2,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,0.9976236004331923,0.906282125096146,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,-0.4669669776289762,0.6659945135887236,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,-0.4740544827087351,0.6895197486174881,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.6796302912201939,0.3061089172230303,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,-0.48460899851686173,0.6634424291704981,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,-0.4765075186790923,0.6887292113695812,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,3,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,1.3003697142767012,0.9869128281253333,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,-0.7628122007685144,0.6810290459633244,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,-0.8541289517874904,0.7750408673009899,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.21733855752734343,0.18907934338372392,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,-0.7057677479845371,0.8106424456311383,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,-0.7756303161022222,0.8719388774147826,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,3,4,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,0.09601252484387424,0.05203546994244911,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.8900179523934757,0.532722650984518,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.9161631775798302,0.5603671837297424,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,4.064681255113891,0.6911050004496081,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.8704290745918728,0.4573567991204703,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.8802652185528607,0.504066777266351,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,2,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,1.774300229979445,0.42310358747214044,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.9260290267558963,0.5345620294413004,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.9456805281693175,0.5568341189420722,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,5.021485974576455,0.5430045141342336,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.9133148031714836,0.4670555597294968,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.9148243819676399,0.5070007125935461,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,3,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,6.721669859332513,0.5912736989098425,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.36408994455324956,0.34307023996784036,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.4024243302788005,0.3885416814230111,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.08003089567648813,0.042182532778428344,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.26251881225717555,0.1547140772761525,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.31700863952331854,0.22780637240477433,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,4,4,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,-0.020933207778413617,0.002405706766662101,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.09412531559434957,0.4638985624864971,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.09708977417702735,0.4894135649267801,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.060458220120979296,0.004512955822216236,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.08927211261013532,0.37452623644002064,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.0912924029359185,0.42137905092794864,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,2,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,-0.09449457235985874,0.003657774155201064,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.09412221022707193,0.4630471783761595,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.09696972183451043,0.48781068156071894,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.007836835673901041,0.00010796948094647864,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.08935208847284844,0.37459591379238655,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.09124588254239854,0.42057436976871937,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,3,True,REGISTERED_SHRINKAGE_WHITENED,low_depth,-0.8432785230393369,0.1598439446225962,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,0.09151126983163803,0.456031016317848,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,0.0957320790128661,0.4885243547998076,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,0.031720047267799,0.013162287833670981,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,0.08360481873885699,0.33403818039950295,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,REGISTERED_SHRINKAGE_WHITENED,high_depth,0.08770547631147974,0.3926863814918155,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,5,4,False,REGISTERED_SHRINKAGE_WHITENED,low_depth,-0.09151185468124234,0.033713240383451,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,6,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,mid_high_depth,-0.016175699366886485,0.27630821612101236,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,6,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,high_depth,-0.016449295762408802,0.28623574101779364,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,6,2,False,PUBLIC_PROXY_WHITENED_STANDARDIZED,low_depth,-0.04216474516961825,0.10561409904607015,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
DERIVATIVE_PILOT_DEGREE_SENSITIVITY_V1,6,2,False,REGISTERED_SHRINKAGE_WHITENED,mid_high_depth,-0.013588666741767426,0.1813700567643351,False,False,False,derivative_pilot_degree_sensitivity_no_measurement_validation
