AuditID,RouteID,ComponentIndex,GridIndex,z_grid,OmegaInterpolated,OmegaSigmaInterpolated,BackreactionRawWhitened,BackreactionUnitShapeWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,BackreactionRawResidualToTarget,BackreactionRawResidualToK2,SignStable,RawSignMatchesTarget,RawSignMatchesK2,ClaimBoundary,DepthZone,BridgeTensionClass,AbsResidualToTarget,AbsResidualToK2,K2CloserThanBackreactionToTarget,BackreactionCloserThanK1ToTarget,InvertedBackreactionResidualToTargetForbidden,SubsetID,K2ProjectedBackreactionScale,BackreactionLikeK2Component,K2ResidualFiniteMemoryComponent,BackreactionComponentAbsFractionOfK2,ResidualComponentAbsFractionOfK2,K2ResidualCloserToTargetThanBackreactionComponent,MeasurementValidationAllowed
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.4041152912950609,0.1242857561843163,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-1.0493041914667698,-0.4800516555143767,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.0493041914667698,0.4800516555143767,True,False,-0.2410736088766478,mid_high_depth,0.3439665106673345,0.13900212665407558,-0.21493849087339129,1.8305080587294966,2.830508058729497,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.2683262521228549,-0.0584563418975793,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-0.1130903129497429,0.1399451557564524,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.1130903129497429,0.1399451557564524,False,True,-0.6497428171954527,mid_high_depth,0.3439665106673345,-0.09229524466314186,-0.03608585170326063,0.7189161588068168,0.28108384119318325,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.9773132924082244,-0.2522926159674196,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-0.4125050857458461,0.0877214754601715,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.4125050857458461,0.0877214754601715,False,True,-2.367131670562295,mid_high_depth,0.3439665106673345,-0.33616304301846134,-0.5534287739295916,0.3778845945005937,0.6221154054994064,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.947301116713794,-0.5129245906371556,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,0.7174667959692318,1.4316796323131702,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.7174667959692318,1.4316796323131702,True,True,-3.1771354374583565,mid_high_depth,0.3439665106673345,-0.6698063703346476,0.15418488593402369,1.2990272721340412,0.29902727213404123,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.2683262521228549,-0.0584563418975793,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-0.1130903129497429,0.1399451557564524,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.1130903129497429,0.1399451557564524,False,True,-0.6497428171954527,high_depth,0.3959078567775718,-0.10623247139511785,-0.02214862497128464,0.827477521238236,0.17252247876176394,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.9773132924082244,-0.2522926159674196,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-0.4125050857458461,0.0877214754601715,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.4125050857458461,0.0877214754601715,False,True,-2.367131670562295,high_depth,0.3959078567775718,-0.38692601099757246,-0.5026658059504805,0.4349478082262606,0.5650521917737394,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.947301116713794,-0.5129245906371556,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,0.7174667959692318,1.4316796323131702,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.7174667959692318,1.4316796323131702,True,True,-3.1771354374583565,high_depth,0.3959078567775718,-0.7709518116187303,0.25533032721810633,1.495189465417468,0.4951894654174681,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.5551869317549648,0.1747326892979418,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,-1.3566698833175432,-0.6177161109926084,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.3566698833175432,0.6177161109926084,True,False,-0.2462960198076136,mid_depth,-0.08912734321758259,-0.04948233621644135,-0.013046843021202154,0.7913479245966536,0.20865207540334638,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.3262208507546917,0.1110645248005365,0.173576508880147,0.0124813409147406,0.042579236107518,-0.1526443418745447,-0.2836416146471737,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.1526443418745447,0.2836416146471737,True,True,0.4997973596348387,mid_depth,-0.08912734321758259,-0.029075197729945195,0.0716544338374632,0.6828492098009136,1.6828492098009136,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.4041152912950609,0.1242857561843163,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-1.0493041914667698,-0.4800516555143767,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.0493041914667698,0.4800516555143767,True,False,-0.2410736088766478,mid_depth,-0.08912734321758259,-0.03601772226672826,-0.03991864195258744,0.47431454793784483,0.5256854520621552,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,0,0,0.51,1.3279504899504788,1.2343750212843232,0.8583604478335738,0.2551845619715226,-2.745431288481891,-0.0998241209545273,-0.0796921414161646,-3.603791736315465,-0.9380525892497384,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,3.603791736315465,0.9380525892497384,True,False,-1.8870708406483176,low_depth,-0.17464716563389632,-0.14991021930637558,0.07021807789021098,1.8811167154302129,0.8811167154302129,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,1,1,0.7375,1.0771617392418218,0.9646464285927884,0.5552722553420286,0.1748388350454061,-2.3025428535703973,-0.1327596978207249,-0.2055224348022593,-2.857815108912426,-0.7607946901442879,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,2.857815108912426,0.7607946901442879,True,False,-1.7472705982283687,low_depth,-0.17464716563389632,-0.09697672555062645,-0.10854570925163284,0.47185469383880807,0.5281453061611919,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,0,0,0.51,1.3279504899504788,1.2343750212843232,0.7515697520905983,0.2255954432144263,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-3.615903337736408,-0.8697810820789945,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,3.615903337736408,0.8697810820789945,True,False,-2.1127638335552117,all_depth,0.27287155833010446,0.20508200944673183,-0.32329333943512806,1.7348760856244743,2.7348760856244745,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,1,1,0.7375,1.0771617392418218,0.9646464285927884,0.629959013685672,0.1922017617085071,-2.315415080910488,-0.1238653606623093,-0.1625159123260439,-2.94537409459616,-0.7924749260117159,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,2.94537409459616,0.7924749260117159,True,False,-1.6854560672248158,all_depth,0.27287155833010446,0.17189789774850492,-0.33441381007454885,1.057729641905087,2.057729641905087,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.4944317128443906,0.1556589958226344,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-0.9291992293438932,-0.5233481049390869,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9291992293438932,0.5233481049390869,True,False,0.0596641963448879,all_depth,0.27287155833010446,0.1349163519716716,-0.16383274406636789,4.66573947157181,5.66573947157181,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.2921429317979309,0.1002201278629909,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.0797634891147545,-0.2244273551380866,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.0797634891147545,0.2244273551380866,False,True,0.6640493527106163,all_depth,0.27287155833010446,0.07971749705482682,-0.012001920394982615,1.177240171124465,0.177240171124465,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.0565566453086855,0.0345076479864398,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-0.9403581072154472,-0.3448771223827073,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9403581072154472,0.3448771223827073,True,False,-0.827244816598076,all_depth,0.27287155833010446,0.015432699939304005,-0.3037531770133258,0.053526201454438836,1.0535262014544389,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.3515976291100142,-0.0767667623117274,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-0.3645302420661799,0.0435360499942366,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.3645302420661799,0.0435360499942366,False,True,-1.0677255002862085,all_depth,0.27287155833010446,-0.09594099296041966,-0.21212058615535792,0.31143446461514934,0.6885655353848507,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.8435261294555906,-0.2112774909054733,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-0.6493437455092769,-0.003719311222888,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6493437455092769,0.003719311222888,True,True,-2.336396004420458,all_depth,0.27287155833010446,-0.23017428943670842,-0.6170711512417701,0.27167368319194923,0.7283263168080507,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.9097432136317785,-0.5027836133413293,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.6555488958709923,1.4094495238852154,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6555488958709923,1.4094495238852154,False,True,-3.1639375313925644,all_depth,0.27287155833010446,-0.521114606714045,0.020820916967481895,1.041617388734264,0.04161738873426382,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.4944317128443906,0.1556589958226344,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-0.9291992293438932,-0.5233481049390869,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9291992293438932,0.5233481049390869,True,False,0.0596641963448879,mid_high_depth,0.3670808246852195,0.18149640090144453,-0.21041279299614082,6.276592194042552,7.276592194042551,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.2921429317979309,0.1002201278629909,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.0797634891147545,-0.2244273551380866,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.0797634891147545,0.2244273551380866,False,True,0.6640493527106163,mid_high_depth,0.3670808246852195,0.1072400683303423,-0.039524491670498096,1.5836838969716163,0.5836838969716164,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.0565566453086855,0.0345076479864398,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-0.9403581072154472,-0.3448771223827073,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9403581072154472,0.3448771223827073,True,False,-0.827244816598076,mid_high_depth,0.3670808246852195,0.020760860001341728,-0.30908133707536356,0.07200619328890642,1.0720061932889065,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.3515976291100142,-0.0767667623117274,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-0.3645302420661799,0.0435360499942366,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.3645302420661799,0.0435360499942366,False,True,-1.0677255002862085,mid_high_depth,0.3670808246852195,-0.12906474765107195,-0.17899683146470563,0.4189576253602402,0.5810423746397597,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.8435261294555906,-0.2112774909054733,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-0.6493437455092769,-0.003719311222888,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6493437455092769,0.003719311222888,True,True,-2.336396004420458,mid_high_depth,0.3670808246852195,-0.30964226724408944,-0.5376031734343891,0.3654693815715624,0.6345306184284375,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.9097432136317785,-0.5027836133413293,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.6555488958709923,1.4094495238852154,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6555488958709923,1.4094495238852154,False,True,-3.1639375313925644,mid_high_depth,0.3670808246852195,-0.7010301137969546,0.2007364240503915,1.4012371696154708,0.4012371696154709,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.3515976291100142,-0.0767667623117274,-0.7161278711761941,-0.0964424078421376,-0.3080615791157776,-0.3645302420661799,0.0435360499942366,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.3645302420661799,0.0435360499942366,False,True,-1.0677255002862085,high_depth,0.39676711602709586,-0.13950237730394482,-0.16855920181183276,0.45283925929470153,0.5471607407052984,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.8435261294555906,-0.2112774909054733,-1.4928698749648674,-0.2204551424591881,-0.8472454406784786,-0.6493437455092769,-0.003719311222888,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6493437455092769,0.003719311222888,True,True,-2.336396004420458,high_depth,0.39676711602709586,-0.3346834296775934,-0.5125620110008853,0.3950253534673225,0.6049746465326776,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.9097432136317785,-0.5027836133413293,-1.2541943177607862,-0.0938815043279612,-0.5002936897465631,0.6555488958709923,1.4094495238852154,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.6555488958709923,1.4094495238852154,False,True,-3.1639375313925644,high_depth,0.39676711602709586,-0.7577233072249987,0.2574296174784356,1.514556994730122,0.5145569947301222,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.4944317128443906,0.1556589958226344,-0.4347675164995026,-0.0238009243169268,-0.0289163920946963,-0.9291992293438932,-0.5233481049390869,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9291992293438932,0.5233481049390869,True,False,0.0596641963448879,mid_depth,-0.03249460978511803,-0.016066365574266002,-0.012850026520430297,0.5556144598417178,0.44438554015828224,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.2921429317979309,0.1002201278629909,0.3719064209126854,0.0245985912554874,0.0677155766598442,0.0797634891147545,-0.2244273551380866,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.0797634891147545,0.2244273551380866,False,True,0.6640493527106163,mid_depth,-0.03249460978511803,-0.009493070570254114,0.07720864723009832,0.14019035262655555,1.1401903526265555,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.0565566453086855,0.0345076479864398,-0.8838014619067616,-0.1116120879947342,-0.2883204770740218,-0.9403581072154472,-0.3448771223827073,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,0.9403581072154472,0.3448771223827073,True,False,-0.827244816598076,mid_depth,-0.03249460978511803,-0.0018377861200610615,-0.28648269095396073,0.006374108903785001,0.9936258910962149,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,0,0,0.51,1.3279504899504788,1.2343750212843232,0.7515697520905983,0.2255954432144263,-2.86433358564581,-0.1099630552830129,-0.1182113299883962,-3.615903337736408,-0.8697810820789945,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,3.615903337736408,0.8697810820789945,True,False,-2.1127638335552117,low_depth,-0.19883678893150203,-0.1494397161637396,0.031228386175343403,1.2641742223728372,0.2641742223728371,False,False
